epoch,lr,train_loss,train_acc,dev_loss,dev_acc,dev_eer,best_dev_eer
1,0.0001,0.32800101301405166,89.93333333333334,0.4991391479294982,81.81818181818183,99.66666666666667,1000000000.0
2,0.0001,0.32691194378888166,90.0,0.4977977877993319,81.81818181818183,100.0,99.66666666666667
